administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,administrative_area_level_4,bus_station,co_cnes,country,establishment,floor,hospital,lat,lat_google,lng,lng_google,locality,location_type,neighborhood,political,postal_code,postal_code_suffix,premise,route,street_number,subpremise
São Paulo,Itu,,,,2092298.0,Brazil,,,SANTA CASA DE ITU,-23.270481399999998,,-47.2952924,,,ROOFTOP,,Centro,13300-025,,,Rua Joaquim Bernardes Borges,372,
São Paulo,Ibaté,,,,2092395.0,Brazil,,,HOSPITAL MUNICIPAL IBATE,-21.956685999999998,,-47.995499,,,ROOFTOP,,Bairro São Benedito,14815-000,,,Rua Floriano Peixoto,403,
São Paulo,Barretos,,,,2092611.0,Brazil,,,SANTA CASA DE BARRETOS,-20.5592972,,-48.573899299999994,,,ROOFTOP,,Centro,14780-320,,,Avenida Vinte e Três,1208,
São Paulo,Fartura,,,,2092638.0,Brazil,,,SANTA CASA DE FARTURA,-23.3929437,,-49.511972799999995,,,ROOFTOP,,São Vicente,18870-000,,,Praca José Sebastião Oliveira,44,
São Paulo,Bastos,,,,2092980.0,Brazil,,,HOSPITAL DE BASTOS,-21.922038699999998,,-50.72994680000001,,,ROOFTOP,,Centro,17690-000,,,Rua Professor Paulo Seizi Zakimi,55,
São Paulo,Eldorado,,,,2093022.0,Brazil,,,PRONTO DE ATENDIMENTO ELDORADO S P,-24.4672235,,-48.19955909999999,,,ROOFTOP,,CENTRO,11960-000,,,PRACA ENGENHEIRO BAUER LEITE,56,
São Paulo,Juquiá,,,,2093030.0,Brazil,,,HOSPITAL SANTO ANTONIO DE JUQUIA JUQUIA,-24.321268300000003,,-47.6345224,,,ROOFTOP,,Centro,11800-000,,,Rua Felipe Fernandes,108,
São Paulo,Jandira,,,,2093197.0,Brazil,,,HOSPITAL MUNICIPAL DE JANDIRA,-23.536427,,-46.9013782,,,ROOFTOP,,Vila Anita Costa,06604-010,,,Avenida Alberto Ruffolo,312,
São Paulo,Itaí,,,,2093227.0,Brazil,,,IRMANDADE DA SANTA CASA DE MISERICORDIA DE ITAI,-23.420099399999998,,-49.099007799999995,,,GEOMETRIC_CENTER,,Jardim Monte Alto,18730-000,,,,,
São Paulo,Fernandópolis,,,,2093324.0,Brazil,,,SANTA CASA DE FERNANDOPOLIS,-20.2957086,,-50.247142100000005,,,ROOFTOP,,Jardim Santista,15601-012,,,Avenida Afonso Cafaro,2630,
São Paulo,Santa Fé do Sul,,,,2093332.0,Brazil,,,SANTA CASA DE SANTA FE DO SUL,-20.2129717,,-50.9297792,,,ROOFTOP,,Centro,15775-000,,,Rua Três,1269,
São Paulo,Nhandeara,,,,2093405.0,Brazil,,,INAMEX NHANDEARA,-20.6907919,,-50.0497778,,,ROOFTOP,,,15190-000,,,Rua Benedito Carlos dos Réis,10,
São Paulo,Nhandeara,,,,2093502.0,Brazil,,,HOSPITAL SAO DOMINGOS NA PROV DE DEUS NHANDEARA,-20.6990579,,-50.0353846,,,ROOFTOP,,Vila Aparecia,15190-000,,,Rua Nossa Senhora das Graças,272,
São Paulo,Colina,,,,2095912.0,Brazil,,,HOSPITAL JOSE VENANCIO,-20.7119167,,-48.5391232,,,ROOFTOP,,,14770-000,,,Pc Lamounier Andrade,126,
São Paulo,Cajamar,,,,2096196.0,Brazil,,,HOSPITAL ENF ANTONIO POLICARPO DE OLIVEIRA,-23.4117193,,-46.8250973,,,ROOFTOP,,Jardim Nova Cajamar,07793-665,,,Avenida Bento da Silva Bueno,202,
São Paulo,Jacareí,,,,2096412.0,Brazil,,,SANTA CASA DE MISERICORDIA DE JACAREI,-23.3073785,,-45.9703778,,,ROOFTOP,,Centro,12327-270,,,Rua Antônio Afonso,119,
São Paulo,Mogi Guaçu,,,,2096463.0,Brazil,,,SANTA CASA DE MOGI GUACU,-22.3645921,,-46.94333820000001,,,ROOFTOP,,Centro,13840-005,,,Rua Chico de Paula,608,
São Paulo,Potirendaba,,,,2096617.0,Brazil,,,HOSPITAL ASSISTENCIAL MARIA CAVALOTTI NEVES POTIRENDABA,-21.0424305,,-49.376629799999996,,,ROOFTOP,,Vila Scarpelli,15105-000,,,Avenida Anna J. P. García,430,
São Paulo,Presidente Prudente,,,,2096625.0,Brazil,,,HOSPITAL SAO JOAO PRESIDENTE PRUDENTE,-22.1071165,,-51.3893779,,,ROOFTOP,,Vila Maristela,19020-360,,,Rua Coronel Albino,838-912,
São Paulo,São José do Rio Preto,,,,2097605.0,Brazil,,,HOSPITAL IELAR,-20.8131317,,-49.3916979,,,ROOFTOP,,Vila Nossa Senhora da Conceicao,15025-100,,,Rua Doutor Prisciliano Pinto,1811,
São Paulo,São José do Rio Preto,,,,2097613.0,Brazil,,,HOSPITAL INFANTE D HENRIQUE,-20.8223579,,-49.3903617,,,ROOFTOP,,Vila Redentora,15015-750,,,Rua Luíz Vaz de Camões,3150,
São Paulo,São José do Rio Preto,,,,2097648.0,Brazil,,,HOSPITAL BEZERRA DE MENEZES,-20.793446,,-49.381121,,,ROOFTOP,,Vila Esplanada,15010-100,,,Rua Major João Batista França,298,
São Paulo,São José do Rio Preto,,,,2097656.0,Brazil,,,HORP HOSPITAL DO OLHO RIO PRETO,-20.8241275,,-49.3865781,,,ROOFTOP,,Nova Redentora,15010-100,,,Avenida José Munia,4500,Terreo
São Paulo,Valinhos,,,,2097877.0,Brazil,,,IRMANDADE DA SANTA CASA DE MISERICORDIA DE VALINHOS,-22.9633173,,-47.0114023,,,GEOMETRIC_CENTER,,,13271-210,,,,,
São Paulo,Bragança Paulista,,,,2688433.0,Brazil,,,SANTA CASA DE MISERICORDIA DE BRAGANCA PAULISTA,-22.9511698,,-46.5433078,,,ROOFTOP,,Centro,12900-480,,,Rua Coronel Assis Gonçalves,700,
São Paulo,São Paulo,,,,2688514.0,Brazil,,,HOSPITAL PSIQUIATRICO DE VILA MARIANA,-23.5883552,,-46.6388669,,,ROOFTOP,,Vila Mariana,04017-030,,,Rua Major Maragliano,241,
São Paulo,São Paulo,,,,2688522.0,Brazil,,,CASA DE DAVID SAO PAULO,-23.4309884,,-46.5690791,,,ROOFTOP,,Vila Ayrosa,02284-000,,,Rodovia Fernão Dias,Km 82,
São Paulo,São Paulo,,,,2688573.0,Brazil,,,HOSPITAL GERAL DE VILA NOVA CACHOEIRINHA SAO PAULO,-23.4814904,,-46.672486299999996,,,ROOFTOP,,Vila Espanhola,02720-200,,,Avenida Deputado Emílio Carlos,3000,
São Paulo,São Paulo,,,,2688638.0,Brazil,,,INST SUEL ABUJAMRA,-23.5649837,,-46.6354268,,,ROOFTOP,,Liberdade,01525-001,,,Rua Tamandaré,693,
São Paulo,São Paulo,,,,2688689.0,Brazil,,,SANTA CASA DE SAO PAULO HOSPITAL CENTRAL SAO PAULO,-23.542672500000002,,-46.6489723,,,ROOFTOP,,Vila Buarque,01221-020,,,Rua Doutor Cesário Mota Júnior,112,
São Paulo,Santos,,,,2698463.0,Brazil,,,SECAO HOSPITAL E MATERNIDADE MUNICIPAL DR SILVERIO FONTES,-23.942839399999997,,-46.318038,,,GEOMETRIC_CENTER,,,11013,,,Rua Doutor Silvério Fontes,,
São Paulo,Santos,,,,2698471.0,Brazil,,,SECAO HOSPITAL MUNICIPAL DR ARTHUR DOMINGUES PINTO,-23.9435392,,-46.377308899999996,,,ROOFTOP,,Jardim Castelo,11087-180,,,Rua Ministro Agamenon Magalhães,s/n,
São Paulo,Vinhedo,,,,2699915.0,Brazil,,,SANTA CASA DE VINHEDO,-23.0341831,,-46.9797969,,,ROOFTOP,,Jardim Santa Rosa,13280-000,,,Avenida Independência,4705,
São Paulo,Conchas,,,,2700204.0,Brazil,,,HOSPITAL MUNICIPAL DE CONCHAS,-23.0181824,,-48.01144060000001,,,ROOFTOP,,Centro,18570-000,,,Rua Alexandre José,87,
São Paulo,Conchas,,,,7210094.0,Brazil,,,HOSPITAL MUNICIPAL DE CONCHAS,-23.0181824,,-48.01144060000001,,,ROOFTOP,,Centro,18570-000,,,Rua Alexandre José,87,
São Paulo,Jundiaí,,,,2701561.0,Brazil,,,INSTITUTO JUNDIAIENSE LUIZ BRAILLE UNIDADE I,-23.193302600000003,,-46.8930421,,,ROOFTOP,,Anhangabaú,13208-090,,,Avenida Doutor Sebastião Mendes da Silva,539,
São Paulo,Ubatuba,,,,2702193.0,Brazil,,,SANTA CASA DE MISERICORDIA DE UBATUBA,-23.4349357,,-45.071271100000004,,,GEOMETRIC_CENTER,,Centro,11680-000,,,,,
São Paulo,Bragança Paulista,,,,2704900.0,Brazil,,,HOSPITAL UNIVERSITARIO SAO FRANCISCO NA PROVIDENCIA DE DEUS,-22.9807087,,-46.533681099999995,,,ROOFTOP,,Cidade Universitária,12916-542,,,Avenida São Francisco de Assis,260,
São Paulo,Mococa,,,,2705222.0,Brazil,,,SANTA CASA DE MOCOCA MOCOCA,-21.464202,,-47.006935999999996,,,ROOFTOP,,Jardim Rigobelo,13730-119,,,Praça Doutor Jeferson Ferraz,90,
São Paulo,Ribeirão Branco,,,,2705249.0,Brazil,,,HOSPITAL MUNICIPAL MARIA ROSA CARDOSO,-24.2257176,,-48.76767279999999,,,GEOMETRIC_CENTER,,Centro,18430-000,,,Rua Capitão Elías Pereira,,
São Paulo,Franca,,,,2705982.0,Brazil,,,SANTA CASA DE FRANCA,-20.537889899999996,,-47.3988708,,,ROOFTOP,,Centro,14400-730,,,Rua Doutor Júlio Cardoso,1826,
São Paulo,Franco da Rocha,,,,2706245.0,Brazil,,,UNIDADE DE PRONTO ATENDIMENTO DE FRANCO DA ROCHA UPA II,-23.3333986,,-46.7246709,,,ROOFTOP,,Centro,07850-902,,,Avenida Liberdade,250,
São Paulo,Santos,,,,2707209.0,Brazil,,,SECAO CENTRO DE REFERENCIA EM AIDS SECRAIDS,-23.945509299999998,,-46.3191026,,,ROOFTOP,,Vila Matias,11015-020,,,Rua Silva Jardim,94,
São Paulo,Sorocaba,,,,2708558.0,Brazil,,,HOSPITAL EVANGELICO DE SOROCABA,-23.5047181,,-47.4729634,,,ROOFTOP,,Vila Jardini,18044-010,,,Rua Imperatriz Leopoldina,136,
São Paulo,Sorocaba,,,,2708566.0,Brazil,,,HOSPITAL UNIMED DE SOROCABA DR MIGUEL VILLA NOVA SOEIRO,-23.5325204,,-47.4952364,,,ROOFTOP,,Parque Santa Isabel,18052-210,,,Rua Antonia Dias Petri,135,
São Paulo,Sorocaba,,,,2708779.0,Brazil,,,SANTA CASA DE SOROCABA,-23.4992807,,-47.44452020000001,,,ROOFTOP,,Jardim Árvore Grande,18013-000,,,Avenida São Paulo,750,
São Paulo,Praia Grande,,,,2716097.0,Brazil,,,COMPLEXO HOSPITALAR IRMA DULCE O S S,-24.0040874,,-46.4187032,,,ROOFTOP,,Boqueirão,11701-210,,,Rua Dair Borges,550,
State of São Paulo,Mirassol,,,,2716275.0,Brazil,,,HOSP E MAT MAE DIV AMOR PROV DEUS MIRASSOL,-20.8157875,,-49.50478029999999,,Mirassol,APPROXIMATE,,,15130-000,,,,,
São Paulo,Ouroeste,,,,2716291.0,Brazil,,,HOSPITAL JOAO VELLOSO,-20.004739999999998,,-50.3708883,,,ROOFTOP,,Centro,15685-000,,,Avenida dos Bandeirantes,1026,
São Paulo,Altinópolis,,,,2716593.0,Brazil,,,HOSPITAL DE MISERICORDIA ALTINOPOLIS,-21.0266829,,-47.37591680000001,,,ROOFTOP,,,14350-000,,,Avenida Doutor Alberto Crivelenti,725,
São Paulo,Jundiaí,,,,2716801.0,Brazil,,,HOSPITAL DA CRIANCA GRENDACC,-23.1614736,,-46.9113985,,,ROOFTOP,,Parque da Represa,13214-550,,,Rua Olívio Boa,99,
São Paulo,Marília,,,,2716852.0,Brazil,,,HOSPITAL SAO FRANCISCO MARILIA,-22.246677899999998,,-49.933884899999995,,,ROOFTOP,,Jardim Monte Castelo,17522-230,,,Rua Coronel Moreira César,475,
São Paulo,Flórida Paulista,,,,2745402.0,Brazil,,,SANTA CASA DE MISERICORDIA DE FLORIDA PAULISTA,-21.620253100000003,,-51.1710184,,,ROOFTOP,,Centro,17830-000,,,Avenida XV de Novembro,900,
São Paulo,Orlândia,,,,2745798.0,Brazil,,,HOSPITAL BENEFICENTE SANTO ANTONIO ORLANDIA,-20.7238014,,-47.8908987,,,ROOFTOP,,Centro,14620-000,,,Rua Três,941,
São Paulo,Morro Agudo,,,,2745801.0,Brazil,,,HOSPITAL SAO MARCOS MORRO AGUDO,-20.735806,,-48.055143,,,ROOFTOP,,Parque Dom Pedro,14640-000,,,Rua Sebastião Antônio Muniz,164,
São Paulo,Franco da Rocha,,,,2746220.0,Brazil,,,COMPLEXO HOSPITALAR JUQUERY FRANCO DA ROCHA,-23.3366172,,-46.729717799999996,,,APPROXIMATE,,Complexo Hospitalar do Juquery,7803,,,,,
São Paulo,Santa Rosa de Viterbo,,,,2746298.0,Brazil,,,SANTA CASA DE SANTA ROSA DE VITERBO,-21.475638500000002,,-47.3642157,,,ROOFTOP,,CENTRO,14270-000,,,Rua Doutor Henrique Dumont,582,
São Paulo,Nova Europa,,,,2747685.0,Brazil,,,SANTA CASA DE MISERICORDIA NOVA EUROPA,-21.7777882,,-48.5663885,,,GEOMETRIC_CENTER,,,14920-000,,,Rua Osvaldo Pongetti,,
São Paulo,Ribeirão Bonito,,,,2747693.0,Brazil,,,SANTA CASA DE MISERICORDIA RIBEIRAO BONITO,-22.072682,,-48.176671,,,ROOFTOP,,Jardim Primavera,13580-000,,,Rua Hortência,120,
São Paulo,Ilhabela,,,,2747871.0,Brazil,,,HOSPITAL MARIO COVAS JUNIOR,-23.8233829,,-45.3783486,,,ROOFTOP,,Barra Velha,11630-000,,,Avenida Profº Malaquias de O. Freitas,154,
São Paulo,Paraibuna,,,,2748010.0,Brazil,,,SANTA CASA DE PARAIBUNA,-23.3875408,,-45.6606953,,,ROOFTOP,,,12260-000,,,Rua Major Soares,170,
São Paulo,São José dos Campos,,,,2748029.0,Brazil,,,SANTA CASA DE MISERICORDIA DE SAO JOSE DOS CAMPOS,-23.1857514,,-45.8827015,,,ROOFTOP,,Centro,12210-270,,,Rua Doutor Ivan de Souza Lopes,47,
São Paulo,Botucatu,,,,2748223.0,Brazil,,,HOSPITAL DAS CLINICAS DE BOTUCATU,-22.890494600000004,,-48.4741133,,,GEOMETRIC_CENTER,,Parque das Cascatas,18607-741,,,Via Domingos Sartori,,
São Paulo,Santa Maria da Serra,,,,2748320.0,Brazil,,,HOSPITAL MUNICIPAL JORGE CURY DE SANTA MARIA DA SERRA,-22.5711925,,-48.1589773,,,GEOMETRIC_CENTER,,,17370-000,,,Rua Adibe Cury,,
São Paulo,Charqueada,,,,2748436.0,Brazil,,,HOSP MAT BENEF DE CHARQUEADA,-22.502343,,-47.780747999999996,,,ROOFTOP,,São Benedito,13515-000,,,Rua Osvaldo Cruz,70,
São Paulo,Capivari,,,,2748568.0,Brazil,,,SANTA CASA DE CAPIVARI,-22.9987505,,-47.4928761,,,ROOFTOP,,Vila do Carmo,13360-000,,,Praça Dr. Mário Dias de Aguiar,1,
São Paulo,Casa Branca,,,,2749033.0,Brazil,,,CENTRO DE REABILITACAO DE CASA BRANCA,-21.778942,,-47.019869,,,ROOFTOP,,Zona Rural,13700-000,,,"Rodovia SP-340, Km 238",s/n,
São Paulo,Tambaú,,,,2749149.0,Brazil,,,SANTA CASA DE MISERICORDIA DE TAMBAU,-21.703963199999997,,-47.2722644,,,ROOFTOP,,Centro,13710-000,,,Rua Coronel Manoel S Meireles,40,
São Paulo,Taubaté,,,,2749319.0,Brazil,,,HOSPITAL UNIVERSITARIO DE TAUBATE,-23.021314,,-45.5567945,,,ROOFTOP,,Centro,12020-130,,,Avenida Granadeiro Guimarães,270,
São Paulo,Presidente Prudente,,,,2750511.0,Brazil,,,HOSPITAL ESTADUAL DR ODILO ANTUNES DE SIQUEIRA P PRUDENTE,-22.142197399999997,,-51.39952,,,ROOFTOP,,Jardim Bongiovani,19050-390,,,Rua Marrey Júnior,84,
São Paulo,Iepê,,,,2750538.0,Brazil,,,HOSPITAL MUNICIPAL DE IEPE,-22.6598932,,-51.0791495,,,ROOFTOP,,Centro,19640-000,,,Rua José Simões Filho,81,
São Paulo,Rosana,,,,2750546.0,Brazil,,,HOSPITAL ESTADUAL PORTO PRIMAVERA ROSANA,-22.5307953,,-52.94839640000001,,,ROOFTOP,,Primavera,19274-000,,,Avenida dos Barrageiros,S/N,
São Paulo,Pirapozinho,,,,2750554.0,Brazil,,,HOSPITAL STA MARIA DE PIRAPOZINHO,-22.277404999999998,,-51.4994932,,,ROOFTOP,,,19200-000,,,Rua Tiradentes,1111,
São Paulo,Dracena,,,,2750988.0,Brazil,,,SANTA CASA DE DRACENA,-21.4785812,,-51.5371774,,,ROOFTOP,,Centro,17900-000,,,Rua Virgílio Pagnozi,822,
São Paulo,Junqueirópolis,,,,2751003.0,Brazil,,,SANTA CASA DE JUNQUEIROPOLIS,-21.514993,,-51.4387238,,,ROOFTOP,,Centro,17890-000,,,Rua Pôrto Alegre,1221,
São Paulo,Martinópolis,,,,2751011.0,Brazil,,,SANTA CASA MISERICORDIA PADRE JOAO SCHNEIDER MARTINOPOLIS,-22.1461622,,-51.17005710000001,,,ROOFTOP,,Centro,19500-000,,,Rua José Henrique de Mello,236,
São Paulo,Presidente Epitácio,,,,2751038.0,Brazil,,,SANTA CASA DE PRESIDENTE EPITACIO,-21.7739921,,-52.111442600000004,,,ROOFTOP,,VIla Maria,19470-000,,,Rua Antônio Venâncio Lopes,942,
São Paulo,Santo Anastácio,,,,2751046.0,Brazil,,,SANTA CASA DE SANTO ANASTACIO,-21.976215600000003,,-51.6512885,,,ROOFTOP,,Centro,19360-000,,,Praça Dr. Luís Ramos e Silva,328,
São Paulo,Cerquilho,,,,2751569.0,Brazil,,,SANTA CASA DE MISERICORDIA DE CERQUILHO,-23.171535000000002,,-47.743838000000004,,,ROOFTOP,,Centro,18520-000,,,Rua Paulo Setúbal,200,
São Paulo,Espírito Santo do Pinhal,,,,2751623.0,Brazil,,,HOSPITAL FRANCISCO ROSAS E S PINHAL SP,-22.194360699999997,,-46.7418209,,,ROOFTOP,,Centro,13990-000,,,Rua Teixeira Rios,210,
São Paulo,Presidente Prudente,,,,2751674.0,Brazil,,,HOSPITAL E MATERNIDADE NOSSA SENHORA DAS GRACAS,-22.121154699999998,,-51.3894015,,,ROOFTOP,,Centro,19015-140,,,Rua Doutor Gurgel,715,
São Paulo,Ituverava,,,,2751704.0,Brazil,,,SANTA CASA DE MISERICORDIA DE ITUVERAVA,-20.336462100000002,,-47.788293599999996,,,ROOFTOP,,Centro,14500-000,,,Praça Monsenhor João Rulli,729,
São Paulo,Mauá,,,,2751747.0,Brazil,,,SANTA CASA DE MAUA,-23.6810706,,-46.4610409,,,ROOFTOP,,Vila Assis Brasil,09370-090,,,Avenida Dom José Gaspar,1374,
São Paulo,São Paulo,,,,2751852.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA VILA PRUDENTE,-23.5821437,,-46.582624100000004,,,ROOFTOP,,Vila Prudente,03132-050,,,Praça Centenário de Vila Prudente,108,
São Paulo,São Paulo,,,,2751860.0,Brazil,,,HD DA REDE HORA CERTA IPIRANGA FLAVIO GIANNOTTI,-23.5876645,,-46.608662200000005,,,ROOFTOP,,Ipiranga,04203-000,,,Rua Xavier de Almeida,210,
São Paulo,São Paulo,,,,2751925.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA CIDADE ADEMAR,-23.6956122,,-46.6596063,,,ROOFTOP,,Balneário Mar Paulista,04463-010,,,Rua Córrego Azul,433,
São Paulo,São Paulo,,,,2751933.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA PENHA MAURICE PATE,-23.5265776,,-46.5503177,,,ROOFTOP,,Penha de França,03632-010,,,Praça Nossa Senhora da Penha,55,
São Paulo,São Paulo,,,,2751976.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA SAO MIGUEL TITO LOPES,-23.4971861,,-46.4405179,,,ROOFTOP,,Vila Americana,08010-020,,,Rua João Augusto Morais,348,
São Paulo,São Paulo,,,,2752077.0,Brazil,,,HOSP DO SERV PUB MUNICIPAL HSPM,-23.566785999999997,,-46.639245,,,ROOFTOP,,Aclimação,01532-000,,,Rua Castro Alves,60,
São Paulo,Pindamonhangaba,,,,2755092.0,Brazil,,,SANTA CASA DE PINDAMONHANGABA,-22.931848199999997,,-45.4585948,,,ROOFTOP,,Centro,12410,,,Rua Major José dos Santos Moreira,466,
São Paulo,Presidente Prudente,,,,2755130.0,Brazil,,,HOSPITAL DOMINGOS LEONARDO CERAVOLO PRESIDENTE PRUDENTE,-22.132310399999998,,-51.407395,,,ROOFTOP,,Cidade Universitária,19050-680,,,Rua José Bongiovani,1297,
São Paulo,Lins,,,,2758245.0,Brazil,,,SANTA CASA DE LINS,-21.672147600000002,,-49.75558480000001,,,ROOFTOP,,Centro,16403-265,,,Rua Pedro de Toledo,486,
São Paulo,São Sebastião,,,,2765934.0,Brazil,,,HOSPITAL DE CLINICAS DE SAO SEBASTIAO,-23.804073300000002,,-45.4024764,,,ROOFTOP,,Centro,11608-608,,,Rua Capitão Luís Soares,550,
São Paulo,Sorocaba,,,,2765942.0,Brazil,,,HOSPITAL SANTA LUCINDA SOROCABA,-23.509427,,-47.4562794,,,GEOMETRIC_CENTER,,Jardim Vergueiro,18030-083,,,Rua Claudio Manoel da Costa,,
São Paulo,Rio das Pedras,,,,2766167.0,Brazil,,,HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO RIO DAS PEDRAS,-22.847151,,-47.6082724,,,ROOFTOP,,CENTRO,13390-000,,,Rua São Vicente de Paula,60,
São Paulo,Piracicaba,,,,2772310.0,Brazil,,,SANTA CASA DE PIRACICABA,-22.7372796,,-47.6434736,,,ROOFTOP,,Alto,13417,,,Avenida Independência,953,
São Paulo,Guararema,,,,2773333.0,Brazil,,,SANTA CASA DE GUARAREMA,-23.4144411,,-46.0364485,,,ROOFTOP,,Centro,08900-000,,,Pc Dr Botelho Egas,11,
São Paulo,Indaiatuba,,,,2784602.0,Brazil,,,HOSPITAL AUGUSTO DE OLIVEIRA CAMARGO,-23.0923014,,-47.2120752,,,ROOFTOP,,Jardim Santa Cruz,13344-700,,,Avenida Francisco de Paula Leite,399 1,
São Paulo,Taboão da Serra,,,,2785188.0,Brazil,,,UNIDADE MISTA DE TABOAO DA SERRA,-23.628666199999998,,-46.793225,,,ROOFTOP,,Jardim Trianon,06783-230,,,Estrada Tenente José Maria da Cunha,862,
São Paulo,Pirassununga,,,,2785382.0,Brazil,,,SANTA CASA DE PIRASSUNUNGA,-21.9960798,,-47.4224036,,,ROOFTOP,,Centro,13631-045,,,Avenida Newton Prado,1883,
São Paulo,Jundiaí,,,,2786435.0,Brazil,,,HCSVP HOSPITAL SAO VICENTE,-23.183918,,-46.8898835,,,ROOFTOP,,Centro,13201-625,,,Rua São Vicente de Paulo,223,
São Paulo,São Paulo,,,,2786680.0,Brazil,Proximo depósito Fernanda e Hospital,,HOSP MUN FERNANDO MAURO PIRES DA ROCHA,-23.6490383,,-46.7493555,,,GEOMETRIC_CENTER,,Vila Maracana,05835-005,,,Estrada de Itapecerica,,
São Paulo,Guarujá,,,,2789345.0,Brazil,,,UMI ANA FERNANDES DE FREITAS ANA PARTEIRA GUARUJA,-23.9485544,,-46.29393880000001,,,GEOMETRIC_CENTER,,Sítio Paecara (Vicente de Carvalho),11460-004,,,Rua Osvaldo Boudichi Fernandes,,
São Paulo,Bauru,,,,2790556.0,Brazil,,,HOSPITAL DE BASE DE BAURU,-22.330463100000003,,-49.0765772,,,ROOFTOP,,Centro,17014-340,,,Avenida Duque de Caxias,1063,
São Paulo,Bauru,,,,2790564.0,Brazil,,,HOSPITAL DE REABILITACAO DE ANOMALIAS CRANIOFACIAIS BAURU,-22.333804999999998,,-49.05992699999999,,,ROOFTOP,,Vila Nova Cidade Universitaria,17012-900,,,Rua Silvio Marchione,3-20,
São Paulo,Bauru,,,,2790580.0,Brazil,,,MATERNIDADE SANTA ISABEL,-22.3339012,,-49.0653037,,,ROOFTOP,,Vila Universitaria,17012-055,,,Rua Araújo Leite,26-27,
São Paulo,Igaraçu do Tietê,,,,2790599.0,Brazil,,,HOSPITAL E MATERNIDADE SAO CAMILO IGARACU TIETE,-22.51256,,-48.55398710000001,,Igaraçu do Tietê,APPROXIMATE,,,17350-000,,,,,
São Paulo,Bauru,,,,2790602.0,Brazil,,,HOSPITAL ESTADUAL BAURU,-22.338597,,-49.028090500000005,,,ROOFTOP,,Nucleo Residencial Presidente Geisel,17033-360,,,Avenida Engenheiro Luís Edmundo Carrijo Coube,1-100,
São Paulo,Promissão,,,,2790610.0,Brazil,,,HOSPITAL GERAL PREFEITO MIGUEL MARTIN GUALDA DE PROMISSAO,-21.541945000000002,,-49.8607421,,,ROOFTOP,,Centro,16370-000,,,Avenida General Euríco Gaspar Dutra,620,
São Paulo,Duartina,,,,2790637.0,Brazil,,,HOSPITAL SANTA LUZIA DUARTINA,-22.414786300000003,,-49.41621869999999,,,ROOFTOP,,Vila Duartina,17470-000,,,Rua Doutor Gil Borges,226,
São Paulo,Jaú,,,,2790653.0,Brazil,,,HOSPITAL TEREZA PERLATTI JAU,-22.298730499999998,,-48.571269,,,ROOFTOP,,Jardim Estadio,17203-450,,,Rua Luís Maniero,278,
São Paulo,Bauru,,,,2790661.0,Brazil,,,HOSPITAL UNIMED DE BAURU,-22.321678600000002,,-48.975430700000004,,,ROOFTOP,,Parque Santa Terezinha,17035-500,,,Avenida Doutor Arnaldo Prado Curvello,110,Quadra 10
São Paulo,Pirajuí,,,,2790998.0,Brazil,,,LAR IRMA DULCE NA PROVIDENCIA DE DEUS PIRAJUI,-22.0032757,,-49.456492,,,ROOFTOP,,,16600-000,,,Rua Voluntário Silvano de Lima,1035,
São Paulo,Arealva,,,,2791668.0,Brazil,,,SANTA CASA DE AREALVA,-22.029643399999998,,-48.90799759999999,,,ROOFTOP,,Centro,17160-000,,,Rua Jacinto Ribeiro de Barros,342,
São Paulo,Bariri,,,,2791676.0,Brazil,,,SANTA CASA DE BARIRI,-22.0702598,,-48.7377905,,,ROOFTOP,,Vila Santa Terezinha,17250-000,,,Avenida Coronel Antônio José de Carvalho,409,
São Paulo,Cafelândia,,,,2791684.0,Brazil,,,SANTA CASA DE CAFELANDIA,-21.811262799999998,,-49.5958692,,,ROOFTOP,,,16500-000,,,Rua Justino Francisco Júnior,181,
São Paulo,Dois Córregos,,,,2791692.0,Brazil,,,SANTA CASA DE DOIS CORREGOS,-22.362218600000002,,-48.3814501,,,ROOFTOP,,Centro,17300-000,,,Avenida Doutor Joaquim Roberto de Carvalho Pinto,896,
São Paulo,Getulina,,,,2791706.0,Brazil,,,SANTA CASA DE GETULINA,-21.8026883,,-49.93172620000001,,,GEOMETRIC_CENTER,,Residencial dos Oliveiras,16450-000,,,,,
São Paulo,Iacanga,,,,2791714.0,Brazil,,,SANTA CASA DE IACANGA,-21.8901238,,-49.03141979999999,,,ROOFTOP,,Centro,17180-000,,,Avenida Laenert García dos Santos,68,
São Paulo,Jaú,,,,2791722.0,Brazil,,,SANTA CASA DE JAU,-22.291699800000004,,-48.562121000000005,,,ROOFTOP,,Centro,17201-340,,,Rua Riachuelo,1073,
São Paulo,Bocaina,,,,2791730.0,Brazil,,,SANTA CASA DE MISERICORDIA DE BOCAINA,-22.139902600000003,,-48.51747460000001,,,ROOFTOP,,CENTRO,17240-000,,,Rua Cerqueira César,239,
São Paulo,Pederneiras,,,,2791749.0,Brazil,,,SANTA CASA DE PEDERNEIRAS,-22.3507065,,-48.7801943,,,ROOFTOP,,Centro,17280-000,,,Avenida Paulista,O-325,
